Unnamed: 0,latitude,longitude,event_cause,requires_road_closure,priority,police_station,incident_duration_min,day_of_week,is_weekend,time_of_day_category,spatial_risk_score,encoded_event_cause,encoded_time_of_day,start_time,effective_end_time_only,event_severity_score,junction,junction_incident_count,zone,zone_incident_count,road_closure_risk,incident_duration_min_clipped,event_severity_score_scaled,junction_incident_count_scaled,zone_incident_count_scaled,incident_duration_min_scaled,road_closure_risk_scaled,congestion_risk_score,congestion_risk_level,is_compound_incident,peak_hour_flag,incident_duration_min_clipped_scaled
2414,13.030265,77.5376033,vehicle_breakdown,False,High,Yeshwanthpura,12.03063225,2,0,night,15.19839489228361,14,3,23:43:02.708000,23:55:04.545935,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,12.03063225,0.125,0.0,0.0,0.049211060235503,0.0,10.23,Low,1,0,0.04921106023550303
2415,12.9674799,77.5881237,vehicle_breakdown,False,High,Halasuru Gate,8.410828716666666,6,1,evening_peak,15.791222816972107,14,0,18:11:25.476000,18:19:50.125723,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,8.410828716666666,0.125,0.0,0.0,0.034113991723263,0.0,9.77,Low,1,1,0.03411399172326305
2416,12.9561595,77.6939741,public_event,False,High,HAL Old Airport,343.45099258333335,6,1,midday_offpeak,16.5630598906615,10,1,13:25:16.539000,19:08:43.598555,85.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.8125,0.0,0.0,1.0,0.0,86.88,Critical,1,0,1.0
2417,12.9366109,77.518765,vehicle_breakdown,False,High,Byatarayanapura,23.780724000000003,6,1,evening_peak,6.1644091014685145,14,0,21:50:26.047000,22:14:12.890440,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,23.780724000000003,0.125,0.0,0.0,0.0982170183051396,0.0,11.7,Low,1,1,0.09821701830513963
2418,13.0452724,77.7494475,others,False,Low,K.R. Pura,126.52872176666668,3,0,night,5.249858774535857,6,3,00:16:33.212000,02:52:23.706051,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.25,0.0,0.0,0.5267467844912105,0.0,33.3,Medium,1,0,0.5267467844912105
2419,13.033398,77.5690336,pot_holes,False,Low,Sadashivanagar,126.52872176666668,6,1,night,6.0190895437666265,7,3,23:02:20.106000,10:24:43.912751,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.0,0.0,0.0,0.5267467844912105,0.0,12.64,Low,0,0,0.5267467844912105
2420,12.9504221,77.537437,vehicle_breakdown,False,High,Byatarayanapura,29.734221366666667,3,0,night,9.068458781166797,14,3,00:26:55.090000,00:56:39.143282,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,29.734221366666667,0.125,0.0,0.0,0.1230471939774749,0.0,12.44,Low,1,0,0.12304719397747499
2421,12.9592669,77.5555347,vehicle_breakdown,False,High,Chamarajpet,60.74641678333333,6,1,night,11.23577927021734,14,3,23:11:17.463000,00:12:02.248007,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,60.74641678333333,0.125,0.0,0.0,0.2523893625810982,0.0,13.06,Low,0,0,0.25238936258109823
2422,13.021451,77.5314713,vehicle_breakdown,False,Low,Rajajinagar,143.90309823333334,2,0,night,5.865119220419607,14,3,22:11:53.917000,00:35:48.102894,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,143.90309823333334,0.125,0.0,0.0,0.5992098752250805,0.0,21.38,Low,0,0,0.5992098752250805
2423,13.0443681,77.5087934,vehicle_breakdown,False,High,Peenya,125.78120833333334,2,0,night,8.29109830163004,14,3,23:30:01.766000,01:35:48.638500,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,125.78120833333334,0.125,0.0,0.0,0.5236291397315069,0.0,19.57,Low,0,0,0.5236291397315069
2424,12.9053338,77.6303169,pot_holes,False,High,HSR Layout,6.91516335,6,1,night,1.0141101462974866,7,3,23:16:35.162000,23:23:30.071801,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,6.91516335,0.0,0.0,0.0,0.0278760392200347,0.0,0.84,Low,1,0,0.027876039220034787
2425,12.9677358,77.5926048,vehicle_breakdown,False,High,Halasuru Gate,174.0865261,6,1,evening_peak,9.112238557317978,14,0,20:41:42.904000,23:35:48.095566,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,174.0865261,0.125,0.0,0.0,0.7250955135590762,0.0,30.5,Medium,1,1,0.7250955135590762
2426,13.0309467,77.587015,vehicle_breakdown,False,High,Kodigehalli,171.05382363333334,6,1,evening_peak,6.941061067847255,14,0,20:44:44.878000,23:35:48.107418,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,171.05382363333334,0.125,0.0,0.0,0.7124470599911158,0.0,30.12,Medium,1,1,0.7124470599911158
2427,13.0701255,77.5922792,accident,False,High,Kodigehalli,80.96271168333332,0,0,night,7.724341807516813,2,3,04:14:50.304000,05:35:48.066701,80.0,Unknown,8173,Unknown,8173,0.08271136669521595,80.96271168333332,0.75,0.0,0.0,0.3367052063440039,0.0,62.6,High,1,0,0.33670520634400397
2428,13.1611682,77.595828,others,False,Low,Chikkajala,38.768891116666666,0,0,night,5.409217940108882,6,3,01:23:20.254000,02:02:06.387467,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,38.768891116666666,0.25,0.0,0.0,0.160727976082135,0.0,17.86,Low,0,0,0.16072797608213504
2429,12.9227216,77.5434673,vehicle_breakdown,False,Low,Banashankari,57.316075016666666,0,0,night,2.798904406078492,14,3,00:03:19.594000,01:00:38.558501,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,57.316075016666666,0.125,0.0,0.0,0.2380824798470302,0.0,15.89,Low,1,0,0.23808247984703024
2430,13.0384323,77.6256945,vehicle_breakdown,False,High,Hennuru,17.427307066666668,0,0,night,20.65484547242162,14,3,01:17:55.470000,01:35:21.108424,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,17.427307066666668,0.125,0.0,0.0,0.0717189031875404,0.0,10.9,Low,1,0,0.07171890318754044
2431,13.0602175,77.5935431,vehicle_breakdown,False,High,Kodigehalli,178.27480131666667,0,0,night,7.082288044026478,14,3,00:37:31.693000,03:35:48.181079,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,178.27480131666667,0.125,0.0,0.0,0.7425634996837007,0.0,31.03,Medium,1,0,0.7425634996837007
2432,12.9766405,77.6013729,vehicle_breakdown,False,High,Cubbon Park,165.53204431666666,6,1,evening_peak,7.84784397786831,14,0,20:50:16.145000,23:35:48.067659,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,165.53204431666666,0.125,0.0,0.0,0.6894174452936515,0.0,29.43,Low,1,1,0.6894174452936515
2433,12.966418,77.6082732,vehicle_breakdown,False,High,Ashok Nagar,179.20663206666669,0,0,night,6.133418179109176,14,3,01:36:35.737000,04:35:48.134924,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,179.20663206666669,0.125,0.0,0.0,0.7464498743294561,0.0,31.14,Medium,1,0,0.7464498743294561
2434,12.95259479,77.54110281,others,False,High,Byatarayanapura,6.82868555,3,0,night,14.781731210285024,6,3,01:36:59.400000,01:43:49.121133,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,6.82868555,0.25,0.0,0.0,0.0275153673605359,0.0,18.33,Low,1,0,0.027515367360535954
2435,12.9599609,77.5745574,vehicle_breakdown,False,Low,V.V.Puram (C.Pet),151.75837708333333,3,0,night,6.143289914893998,14,3,00:04:02.806000,02:35:48.308625,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,151.75837708333333,0.125,0.0,0.0,0.6319717867181037,0.0,27.71,Low,1,0,0.6319717867181037
2436,13.0702559,77.5926919,vehicle_breakdown,False,High,Kodigehalli,143.88501771666668,0,0,night,5.864478954176529,14,3,04:11:54.958000,06:35:48.059063,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,143.88501771666668,0.125,0.0,0.0,0.5991344670444045,0.0,26.72,Low,1,0,0.5991344670444045
2437,12.9736658,77.5133989,vehicle_breakdown,False,Low,Jnanabharathi,54.46608108333333,3,0,night,4.743150446802464,14,3,03:25:51.791000,04:20:19.755865,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,54.46608108333333,0.125,0.0,0.0,0.2261960464329548,0.0,15.54,Low,1,0,0.2261960464329548
2438,13.034825,77.628625,vehicle_breakdown,False,High,K.G. Halli,40.7617855,0,0,morning_peak,2.212684833315482,14,2,07:16:24.705000,07:57:10.412130,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,40.7617855,0.125,0.0,0.0,0.1690397153148817,0.0,13.82,Low,1,1,0.1690397153148817
2439,12.967418,77.588269,vehicle_breakdown,False,High,Halasuru Gate,90.19987731666669,0,0,morning_peak,15.791222816972107,14,2,07:13:45.860000,08:43:57.852639,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,90.19987731666669,0.125,0.0,0.0,0.3752305354512786,0.0,20.01,Low,1,1,0.3752305354512786
2440,13.0007295,77.5693615,public_event,False,Low,Malleshwaram,34.24710365,0,0,morning_peak,1.9819872846862288,10,2,08:01:33.475000,08:35:48.301219,85.0,Unknown,8173,Unknown,8173,0.08271136669521595,34.24710365,0.8125,0.0,0.0,0.1418690146624274,0.0,61.13,High,1,1,0.14186901466242743
2441,12.9600313,77.5744891,vehicle_breakdown,False,Low,V.V.Puram (C.Pet),150.0734349,3,0,night,4.42090619269393,14,3,00:05:43.863000,02:35:48.269094,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,150.0734349,0.125,0.0,0.0,0.6249444198053139,0.0,27.5,Low,1,0,0.6249444198053139
2442,13.0457678,77.7502019,construction,False,Low,K.R. Pura,126.52872176666668,3,0,night,5.743888878687906,4,3,03:37:48.774000,19:03:54.360141,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.5,0.0,0.0,0.5267467844912105,0.0,50.8,Medium,1,0,0.5267467844912105
2443,13.0387847,77.5206675,vehicle_breakdown,False,High,Peenya,147.87781343333333,0,0,night,6.005871612363264,14,3,06:07:55.599000,08:35:48.267806,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,147.87781343333333,0.125,0.0,0.0,0.6157871693070562,0.0,27.22,Low,1,0,0.6157871693070562
2444,13.0143908,77.5836271,vehicle_breakdown,False,High,Sadashivanagar,86.78634966666667,3,0,night,21.29669737088341,14,3,05:09:49.160000,06:36:36.340980,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,86.78634966666667,0.125,0.0,0.0,0.3609937791395293,0.0,19.58,Low,1,0,0.3609937791395293
2445,13.02668698,77.53509982,public_event,False,Low,Yeshwanthpura,126.52872176666668,0,0,midday_offpeak,4.009187564714634,10,1,,11:35:47.501650,85.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.8125,0.0,0.0,0.5267467844912105,0.0,58.14,High,0,0,0.5267467844912105
2446,12.9656183,77.7489031,vehicle_breakdown,False,Low,Whitefield,81.11977473333333,3,0,night,3.641839686631269,14,3,05:21:52.939000,06:43:00.125484,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,81.11977473333333,0.125,0.0,0.0,0.337360267207047,0.0,18.87,Low,1,0,0.337360267207047
2447,12.9424427,77.7473603,construction,False,Low,Whitefield,126.52872176666668,3,0,night,17.77661220716274,4,3,04:40:37.291000,05:35:48.606396,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.5,0.0,0.0,0.5267467844912105,0.0,50.8,Medium,1,0,0.5267467844912105
2448,12.9121114,77.6260189,vehicle_breakdown,False,High,HSR Layout,154.14412578333335,0,0,morning_peak,11.853222235793869,14,2,07:01:39.974000,09:35:48.621547,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,154.14412578333335,0.125,0.0,0.0,0.641921998447888,0.0,28.01,Low,1,1,0.641921998447888
2449,13.0610784,77.4615127,vehicle_breakdown,False,Low,No Police Station,171.12246006666666,0,0,night,8.773108465405636,14,3,06:44:41.292000,09:35:48.639604,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,171.12246006666666,0.125,0.0,0.0,0.7127333210897989,0.0,30.13,Medium,1,0,0.7127333210897989
2450,13.048748,77.5492821,vehicle_breakdown,False,Low,Jalahalli,8.9473605,0,0,morning_peak,1.086074197901381,14,2,09:42:19.154000,09:51:15.995630,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,8.9473605,0.125,0.0,0.0,0.0363516980013489,0.0,9.84,Low,1,1,0.03635169800134898
2451,13.1212512,77.6104673,accident,False,High,Yelahanka,119.08897935,0,0,morning_peak,6.925408980693458,2,2,08:36:42.794000,10:35:48.132761,80.0,Unknown,8173,Unknown,8173,0.08271136669521595,119.08897935,0.75,0.0,0.0,0.4957179455104371,0.0,67.37,High,1,1,0.49571794551043713
2452,12.8526382,77.5884433,vehicle_breakdown,False,Low,Hulimavu,172.8118301,0,0,night,4.837353577829777,14,3,06:42:59.883000,09:35:48.592806,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,172.8118301,0.125,0.0,0.0,0.7197791551802123,0.0,30.34,Medium,1,0,0.7197791551802123
2453,12.9747008,77.5706582,vehicle_breakdown,True,Low,Chamarajpet,30.47674805,3,0,night,9.773386854596891,14,3,05:40:13.767000,06:10:42.371883,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,30.47674805,0.125,0.0,0.0,0.1261440405624405,0.0,12.53,Low,1,0,0.12614404056244055
2454,12.9386197,77.5219954,vehicle_breakdown,False,High,Byatarayanapura,152.33389903333332,0,0,evening_peak,8.109658084140905,14,0,19:03:28.152000,21:35:48.185942,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,152.33389903333332,0.125,0.0,0.0,0.6343721087879169,0.0,27.78,Low,1,1,0.6343721087879169
2455,12.9899456,77.5050229,vehicle_breakdown,False,High,Kamakshipalya,67.566669,3,0,night,8.059672843461106,14,3,06:23:34.002000,07:31:08.002140,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,67.566669,0.125,0.0,0.0,0.2808345016715494,0.0,17.18,Low,1,0,0.2808345016715494
2456,12.9632366,77.5891728,water_logging,False,Low,Halasuru Gate,4.666376866666667,0,0,evening_peak,4.175618414005577,16,0,20:51:04.998000,20:55:44.980612,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,4.666376866666667,0.625,0.0,0.0,0.0184970540636168,0.0,44.3,Medium,1,1,0.018497054063616854
2457,13.0364192,77.5247759,vehicle_breakdown,False,High,Peenya,21.935244516666668,0,0,evening_peak,2.848552621292016,14,0,19:51:16.949000,20:13:13.063671,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,21.935244516666668,0.125,0.0,0.0,0.0905201005190629,0.0,11.47,Low,1,1,0.09052010051906294
2458,13.0186047,77.7071521,vehicle_breakdown,False,Low,K.R. Pura,31.711534466666667,0,0,evening_peak,1.8921978508438264,14,0,19:47:42.173000,20:19:24.865068,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,31.711534466666667,0.125,0.0,0.0,0.1312939485501908,0.0,12.69,Low,1,1,0.1312939485501908
2459,13.0407863,77.5178574,vehicle_breakdown,False,High,Chikkabanavara,146.68829426666667,0,0,evening_peak,10.142714570774888,14,0,20:09:07.036000,22:35:48.333656,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,146.68829426666667,0.125,0.0,0.0,0.6108260568625772,0.0,27.07,Low,1,1,0.6108260568625772
2460,12.9995843,77.6743103,vehicle_breakdown,False,Low,Banaswadi,121.07565023333332,0,0,evening_peak,3.9303755015147512,14,0,20:46:02.161000,22:47:06.700014,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,121.07565023333332,0.125,0.0,0.0,0.504003728470966,0.0,23.87,Low,1,1,0.504003728470966
2461,12.9167593,77.5951407,water_logging,False,Low,Jayanagara,121.41991448333332,0,0,evening_peak,9.98598552213091,16,0,20:46:20.525000,22:47:45.719869,70.0,Unknown,8173,Unknown,8173,0.08271136669521595,121.41991448333332,0.625,0.0,0.0,0.5054395469955638,0.0,58.91,High,1,1,0.5054395469955638
2462,13.0005685,77.5839731,pot_holes,False,High,Sadashivanagar,126.52872176666668,0,0,evening_peak,15.713105103387395,7,0,19:44:45.681000,00:36:11.869537,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.0,0.0,0.0,0.5267467844912105,0.0,12.64,Low,0,1,0.5267467844912105
2463,12.9694437,77.7006895,construction,False,High,HAL Old Airport,814.4296814333334,0,0,evening_peak,70.57225565379298,4,0,21:01:23.677000,10:35:49.457886,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,240.0,0.5,0.0,0.0,1.0,0.0,52.0,Medium,0,1,1.0
2464,12.9624489,77.5946026,vehicle_breakdown,False,High,Halasuru Gate,131.98624225,3,0,night,14.761342885060774,14,3,04:23:49.269000,06:35:48.443535,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,131.98624225,0.125,0.0,0.0,0.5495083956905797,0.0,25.24,Low,1,0,0.5495083956905797
2465,12.9620776,77.5947155,vehicle_breakdown,False,Low,Ashok Nagar,134.33637746666668,3,0,night,14.761342885060774,14,3,04:21:28.280000,06:35:48.462648,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,134.33637746666668,0.125,0.0,0.0,0.5593100747188259,0.0,25.53,Low,1,0,0.5593100747188259
2466,13.1247059,77.5743002,vehicle_breakdown,False,Low,Yelahanka,27.73739315,3,0,night,1.7514657812246126,14,3,06:15:17.349000,06:43:01.592589,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,27.73739315,0.125,0.0,0.0,0.1147190479561272,0.0,12.19,Low,1,0,0.1147190479561272
2467,12.9563033,77.5471671,vehicle_breakdown,False,High,Byatarayanapura,9.4180207,3,0,night,4.431588406455724,14,3,06:44:02.169000,06:53:27.250242,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,9.4180207,0.125,0.0,0.0,0.038314674505447,0.0,9.9,Low,1,0,0.038314674505447066
2468,13.0449799,77.5816081,congestion,False,High,Kodigehalli,168.27871223333335,3,0,night,14.261368771168204,3,3,03:47:31.694000,06:35:48.416734,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,168.27871223333335,0.25,0.0,0.0,0.7008729382054736,0.0,38.53,Medium,1,0,0.7008729382054736
2469,12.9807787,77.6028248,pot_holes,True,High,Shivajinagar,2.3127663666666667,0,0,evening_peak,8.167330275158413,7,0,21:24:54.681000,21:27:13.446982,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,2.3127663666666667,0.0,0.0,0.0,0.0086808807154167,0.0,0.26,Low,1,1,0.008680880715416705
2470,12.8919266,77.5983469,vehicle_breakdown,False,High,J.P. Nagar,156.0510363,3,0,night,6.295301322540216,14,3,06:59:45.466000,09:35:48.528178,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,156.0510363,0.125,0.0,0.0,0.6498751258626007,0.0,28.25,Low,1,0,0.6498751258626007
2471,13.0328676,77.5330108,vehicle_breakdown,False,High,Yeshwanthpura,9.946038833333334,0,0,evening_peak,5.7164611583093325,14,0,21:33:53.629000,21:43:50.391330,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,9.946038833333334,0.125,0.0,0.0,0.0405168730118664,0.0,9.97,Low,1,1,0.04051687301186649
2472,13.0419935,77.5153312,vehicle_breakdown,False,High,Peenya,134.70398176666666,0,0,evening_peak,13.079877827408763,14,0,21:21:05.986000,23:35:48.224906,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,134.70398176666666,0.125,0.0,0.0,0.5608432372928133,0.0,25.58,Low,1,1,0.5608432372928133
2473,13.0191133,77.5396468,vehicle_breakdown,False,Low,Rajajinagar,133.73060321666668,3,0,night,7.088208138350744,14,3,05:22:04.791000,07:35:48.627193,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,133.73060321666668,0.125,0.0,0.0,0.556783579766549,0.0,25.45,Low,1,0,0.556783579766549
2474,12.9807787,77.6028248,pot_holes,True,High,Shivajinagar,45.08455431666666,0,0,evening_peak,8.167330275158413,7,0,21:24:54.681000,22:09:59.754259,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,45.08455431666666,0.0,0.0,0.0,0.187068632184769,0.0,5.61,Low,1,1,0.18706863218476902
2475,13.0389307,77.625055,vehicle_breakdown,False,High,K.G. Halli,39.94712393333334,0,0,night,2.841906833096328,14,3,22:06:45.407000,22:46:42.234436,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,39.94712393333334,0.125,0.0,0.0,0.1656420166903572,0.0,13.72,Low,1,0,0.16564201669035725
2476,12.930687,77.5434701,vehicle_breakdown,False,High,Banashankari,47.0778124,3,0,morning_peak,2.436347623986744,14,2,07:13:03.433000,08:00:08.101744,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,47.0778124,0.125,0.0,0.0,0.1953818882964753,0.0,14.61,Low,1,1,0.19538188829647538
2477,12.9639551,77.588634,vehicle_breakdown,False,High,Halasuru Gate,43.93709355,3,0,morning_peak,4.787242739842255,14,2,07:58:30.835000,08:42:27.060613,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,43.93709355,0.125,0.0,0.0,0.1822829321737185,0.0,14.22,Low,1,1,0.18228293217371852
2478,12.9210146,77.6205632,accident,False,High,Madiwala,19.286777033333333,0,0,night,4.196999702532818,2,3,22:42:51.918000,23:02:09.124622,80.0,Unknown,8173,Unknown,8173,0.08271136669521595,19.286777033333333,0.75,0.0,0.0,0.0794741709043406,0.0,54.88,Medium,1,0,0.07947417090434063
2479,13.0555567,77.5933147,vehicle_breakdown,False,High,Kodigehalli,150.8086748,3,0,night,8.047210208843364,14,3,06:05:00.226000,08:35:48.746488,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,150.8086748,0.125,0.0,0.0,0.6280108754958003,0.0,27.59,Low,1,0,0.6280108754958003
2480,13.0413445,77.6224077,congestion,False,High,Hennuru,155.12463363333333,3,0,night,19.18600693959073,3,3,06:00:41.331000,08:35:48.809018,40.0,Unknown,8173,Unknown,8173,0.08271136669521595,155.12463363333333,0.25,0.0,0.0,0.646011390054898,0.0,36.88,Medium,1,0,0.646011390054898
2481,13.0209793,77.5840805,vehicle_breakdown,False,High,Sadashivanagar,26.211784233333333,0,0,night,5.035753088696505,14,3,23:02:01.879000,23:28:14.586054,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,26.211784233333333,0.125,0.0,0.0,0.1083562102701295,0.0,12.0,Low,1,0,0.10835621027012952
2482,12.9886292,77.5758557,vehicle_breakdown,False,Low,Sheshadripuram,127.14296091666668,0,0,night,5.2716101768974495,14,3,22:28:40.211000,00:35:48.788655,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,127.14296091666668,0.125,0.0,0.0,0.5293085838941496,0.0,19.7,Low,0,0,0.5293085838941496
2483,12.9757277,77.61296523,public_event,True,High,Shivajinagar,126.52872176666668,0,0,midday_offpeak,6.792501120141439,10,1,,23:43:56.718082,85.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.8125,0.0,0.0,0.5267467844912105,0.0,58.14,High,0,0,0.5267467844912105
2484,12.97418017,77.56631681,vehicle_breakdown,False,High,Magadi Road,146.86254038333334,3,0,night,7.093036300739914,14,3,06:08:57.101000,08:35:48.853423,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,146.86254038333334,0.125,0.0,0.0,0.6115527829230067,0.0,27.1,Low,1,0,0.6115527829230067
2485,13.0077059,77.5922018,vehicle_breakdown,False,Low,R.T. Nagar,133.43050295,3,0,night,4.053606973375836,14,3,06:22:23.053000,08:35:48.883177,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,133.43050295,0.125,0.0,0.0,0.5555319554049815,0.0,25.42,Low,1,0,0.5555319554049815
2486,12.98324679,77.57715769,construction,True,Low,High ground,126.52872176666668,0,0,midday_offpeak,11.171365968913934,4,1,,11:35:48.500301,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.5,0.0,0.0,0.5267467844912105,0.0,40.64,Medium,0,0,0.5267467844912105
2487,12.9801824,77.5725653,vehicle_breakdown,False,Low,Upparpet,151.70516695,1,0,night,12.951047113050857,14,3,01:04:05.754000,03:35:48.064017,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,151.70516695,0.125,0.0,0.0,0.6317498638924363,0.0,27.7,Low,1,0,0.6317498638924363
2488,12.9558953,77.5459545,vehicle_breakdown,False,High,Byatarayanapura,20.760291183333333,0,0,night,15.290261809447491,14,3,23:55:04.365000,00:15:49.982471,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,20.760291183333333,0.125,0.0,0.0,0.0856197376102275,0.0,9.05,Low,0,0,0.08561973761022751
2489,12.9427109,77.6224099,pot_holes,False,Low,Adugodi,126.52872176666668,1,0,night,6.7883203129973975,7,3,00:29:44.676000,05:21:48.325405,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.0,0.0,0.0,0.5267467844912105,0.0,15.8,Low,1,0,0.5267467844912105
2490,13.0288889,77.6323128,vehicle_breakdown,False,High,Hennuru,152.25312033333333,0,0,night,9.342210326000572,14,3,23:03:34.158000,01:35:49.345220,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,152.25312033333333,0.125,0.0,0.0,0.6340352060922321,0.0,22.22,Low,0,0,0.6340352060922321
2491,13.1044428,77.6011616,vehicle_breakdown,False,High,Yelahanka,133.99139891666667,0,0,night,9.227255142896858,14,3,23:21:49.939000,01:35:49.422935,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,133.99139891666667,0.125,0.0,0.0,0.5578712770723118,0.0,20.39,Low,0,0,0.5578712770723118
2492,12.9746942,77.5449116,vehicle_breakdown,False,High,Vijayanagara,153.85716573333332,0,0,night,7.4099330833834,14,3,22:01:57.273000,00:35:48.702944,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,153.85716573333332,0.125,0.0,0.0,0.6407251778206821,0.0,22.38,Low,0,0,0.6407251778206821
2493,12.9747373,77.5448528,vehicle_breakdown,False,High,Vijayanagara,177.75250531666669,0,0,evening_peak,7.4099330833834,14,0,21:38:03.615000,00:35:48.765319,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,177.75250531666669,0.125,0.0,0.0,0.7403851664059254,0.0,24.77,Low,0,1,0.7403851664059254
2494,12.9617008,77.634324,vehicle_breakdown,False,Low,Halasur,175.84292371666666,1,0,night,6.996170530722831,14,3,01:39:57.828000,04:35:48.403423,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,175.84292371666666,0.125,0.0,0.0,0.7324208987379601,0.0,30.72,Medium,1,0,0.7324208987379601
2495,12.9382954,77.7454769,construction,False,Low,Whitefield,66.43887951666666,3,0,evening_peak,3.121960647846294,4,0,19:29:21.627000,20:35:47.959771,60.0,Unknown,8173,Unknown,8173,0.08271136669521595,66.43887951666666,0.5,0.0,0.0,0.2761308444314592,0.0,43.28,Medium,1,1,0.27613084443145924
2496,13.0333937,77.5689916,pot_holes,False,Low,Sadashivanagar,126.52872176666668,1,0,night,6.0190895437666265,7,3,02:56:40.869000,19:30:21.067994,20.0,Unknown,8173,Unknown,8173,0.08271136669521595,126.52872176666668,0.0,0.0,0.0,0.5267467844912105,0.0,15.8,Low,1,0,0.5267467844912105
2497,13.0197106,77.654167,vehicle_breakdown,False,High,Hennuru,146.00025125,1,0,night,5.939383485534171,14,3,00:09:48.263000,02:35:48.278075,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,146.00025125,0.125,0.0,0.0,0.607956444612539,0.0,26.99,Low,1,0,0.607956444612539
2498,13.0282668,77.6321698,vehicle_breakdown,False,High,Hennuru,134.35733168333334,1,0,night,8.681772225009425,14,3,00:21:26.876000,02:35:48.315901,30.0,Unknown,8173,Unknown,8173,0.08271136669521595,134.35733168333334,0.125,0.0,0.0,0.5593974682035064,0.0,25.53,Low,1,0,0.5593974682035064
